delivery or takeout,Grubhub enabled,Call To Action enabled,Request a Quote Enabled,Covid Banner,Temporary Closed Until,stars,review_count,is_closed_2021,curbside_drop_off_during_covid_19,takeout_during_covid_19,drive_thru_during_covid_19,delivery_during_covid_19,mobile_services_during_covid_19
False,False,False,False,False,False,2.0,25,False,False,False,False,False,False
True,False,False,False,False,False,2.5,3,False,False,False,False,False,False
True,True,True,False,False,False,1.0,19,False,False,False,False,False,False
True,False,False,False,False,False,4.5,3,False,False,False,False,False,False
True,True,True,False,False,False,2.0,6,False,False,True,False,False,False
True,False,True,False,False,False,2.5,12,False,False,True,False,False,False
True,True,True,False,False,False,3.0,86,True,False,False,False,False,False
True,True,True,False,True,False,2.5,16,False,False,False,True,True,False
True,True,True,False,True,False,3.5,28,False,False,False,True,True,False
True,False,True,False,True,False,3.0,79,False,False,False,False,False,False
True,False,True,False,True,False,2.5,86,False,False,True,False,True,False
True,False,True,False,False,False,4.5,113,False,False,False,False,False,False
True,False,True,False,True,False,2.0,28,False,False,False,False,False,False
True,True,False,False,False,False,3.0,5,False,False,False,False,False,False
True,False,True,False,False,False,2.0,57,False,False,False,False,False,False
True,True,False,False,False,False,3.5,84,False,False,False,False,False,False
True,False,False,False,False,False,4.0,5,False,False,False,False,False,False
True,True,True,False,False,False,2.5,10,False,False,True,False,True,False
True,True,True,False,False,False,3.5,82,False,False,True,False,True,False
True,False,True,False,False,False,1.0,26,False,False,False,False,False,False
True,False,True,False,False,False,1.5,23,False,True,True,True,False,False
True,True,True,False,False,False,3.5,151,False,False,False,False,False,False
False,False,False,False,False,False,3.0,4,False,False,False,False,False,False
True,False,False,False,False,False,3.5,3,False,False,False,False,False,False
True,False,False,False,False,False,2.0,4,False,False,False,False,False,False
True,False,False,False,False,False,3.5,58,False,False,False,False,False,False
True,True,False,False,False,False,3.5,164,False,False,False,False,False,False
True,True,True,False,True,False,3.0,32,False,False,False,False,False,False
True,True,True,False,True,False,1.5,6,False,False,False,True,True,False
True,False,True,False,True,False,2.0,43,False,False,True,True,True,False
True,False,True,False,False,False,3.5,21,False,False,False,False,False,False
True,True,True,False,False,False,2.5,48,False,False,False,False,False,False
True,True,True,False,False,False,2.5,44,False,False,False,False,False,False
True,True,False,False,False,False,3.5,34,False,False,False,False,False,False
True,False,True,False,False,False,3.0,71,False,False,False,False,False,False
True,True,True,False,False,False,3.0,15,False,False,False,False,False,False
True,False,False,False,False,False,3.0,5,False,False,False,False,False,False
True,True,True,False,False,False,3.0,10,False,False,False,False,False,False
True,True,True,False,True,False,3.0,33,False,False,False,True,True,False
True,False,True,False,False,False,1.5,15,False,False,False,False,False,False
True,True,False,False,False,False,2.5,9,False,False,False,False,False,False
True,True,True,False,True,False,4.0,38,False,False,False,False,False,False
True,True,True,False,False,False,2.0,13,False,False,False,False,False,False
True,True,True,False,False,False,3.5,12,False,False,False,False,False,False
True,True,True,False,False,False,2.5,29,False,False,False,False,False,False
True,False,True,False,False,False,4.0,21,True,False,False,False,False,False
True,False,True,False,True,False,2.0,24,False,False,False,False,False,False
True,False,False,False,False,False,4.0,12,False,False,False,False,False,False
True,True,False,False,False,False,2.5,33,False,False,False,False,False,False
True,False,True,False,False,False,2.5,73,False,False,False,False,False,False
True,True,False,False,False,False,4.5,198,False,False,False,False,False,False
True,True,True,False,False,False,4.0,570,False,False,False,False,False,False
True,True,False,False,False,False,2.0,30,False,False,False,False,False,False
True,False,True,False,False,False,2.0,37,False,False,False,False,False,False
True,True,True,False,True,False,3.5,15,False,False,True,True,True,False
True,False,True,False,False,False,3.5,3,False,False,False,False,False,False
True,True,False,False,False,False,4.5,152,False,False,False,False,False,False
True,False,True,False,False,False,2.5,9,False,False,False,False,False,False
True,False,True,False,False,False,2.0,64,False,False,False,False,False,False
True,True,True,False,False,False,4.0,335,False,False,False,False,False,False
True,True,False,False,False,False,4.0,156,False,False,False,False,False,False
True,False,False,False,False,False,2.0,3,False,False,False,False,False,False
True,False,True,False,False,False,4.0,6,False,False,False,False,False,False
False,False,False,False,False,False,4.5,3,False,False,False,False,False,False
True,False,False,False,False,False,2.5,29,True,False,False,False,False,False
True,False,False,False,False,False,1.5,6,False,False,False,False,False,False
True,False,False,False,False,False,3.5,76,False,False,False,False,False,False
True,False,True,False,False,False,4.5,5,False,False,False,False,False,False
True,True,True,False,True,False,3.0,8,False,False,True,True,True,False
True,False,True,False,False,False,2.5,110,False,False,False,False,True,False
True,True,False,False,False,False,4.0,32,False,False,False,False,False,False
True,False,False,False,False,False,2.5,3,False,False,False,False,False,False
True,False,False,False,False,False,3.5,6,False,False,False,False,False,False
True,False,True,False,False,False,4.5,3,False,False,True,False,True,False
False,False,True,False,False,False,2.0,5,False,False,False,False,False,False
True,False,False,False,False,False,2.5,32,False,False,False,False,False,False
True,False,True,False,False,False,4.0,19,False,False,False,False,False,False
True,False,True,False,False,False,2.5,11,False,False,False,False,False,False
True,False,False,False,False,False,4.0,105,False,False,False,False,False,False
True,False,False,False,False,False,4.0,23,False,False,False,False,False,False
True,False,False,False,False,False,3.0,6,False,False,False,False,False,False
True,False,False,False,False,False,4.5,28,False,False,False,False,False,False
True,True,True,False,False,False,3.0,5,False,False,True,False,False,False
True,False,True,False,False,False,3.0,6,False,False,False,False,False,False
True,True,True,False,True,False,2.0,20,False,False,False,True,True,False
True,True,False,False,False,False,2.5,37,False,False,False,False,False,False
True,True,True,False,False,False,3.0,5,False,False,False,False,False,False
True,False,True,False,True,False,3.0,7,False,False,False,False,False,False
True,True,True,False,True,False,1.0,7,False,False,False,True,True,False
True,True,True,False,False,False,2.5,93,False,False,False,False,False,False
True,False,False,False,False,False,1.0,7,False,False,False,False,False,False
True,False,True,False,False,False,2.0,77,False,False,False,False,False,False
True,False,False,False,False,False,2.5,6,False,False,False,False,False,False
True,False,True,False,True,False,4.0,177,False,False,True,False,True,False
True,True,False,False,False,False,1.5,196,False,False,False,False,False,False
True,False,False,False,False,False,3.0,28,False,False,False,False,False,False
True,False,True,False,False,False,2.5,4,False,False,False,False,False,False
True,False,True,False,False,False,1.0,5,False,False,False,False,False,False
True,True,True,False,False,False,2.0,13,False,False,False,False,False,False
True,False,True,False,False,False,2.0,13,False,False,False,False,False,False
True,False,True,False,False,False,1.5,51,False,True,True,True,False,False
True,False,True,False,False,False,2.0,12,False,False,False,False,False,False
True,True,True,False,False,False,1.5,18,False,False,False,False,False,False
True,True,True,False,True,False,3.0,35,False,False,True,False,True,False
True,False,True,False,True,False,3.5,11,False,False,True,False,True,False
True,True,True,False,True,False,1.5,15,False,False,False,True,True,False
True,False,True,False,False,False,3.0,6,False,False,True,False,False,False
True,False,True,False,False,False,3.0,4,False,False,False,False,False,False
True,False,True,False,True,False,2.0,18,False,False,False,False,False,False
True,True,True,False,False,False,3.5,7,False,False,False,False,False,False
True,True,True,False,True,False,3.5,22,False,False,True,False,True,False
True,True,True,False,False,False,1.5,29,False,False,False,False,False,False
True,False,True,False,False,False,2.5,4,False,False,True,False,False,False
True,False,False,False,False,False,3.0,7,False,False,False,False,False,False
True,False,False,False,False,False,4.0,6,False,False,False,False,False,False
True,False,False,False,False,False,2.0,4,False,False,False,False,False,False
True,True,False,False,False,False,3.5,28,False,False,False,False,False,False
True,False,False,False,False,False,3.0,33,False,False,False,False,False,False
True,True,True,False,False,False,2.5,39,False,False,False,False,False,False
True,True,True,False,False,False,2.5,14,False,False,True,False,False,False
True,False,False,False,False,False,2.0,5,False,False,False,False,False,False
True,False,True,False,True,False,1.5,16,False,False,False,True,True,False
True,False,False,False,False,False,5.0,102,False,False,False,False,False,False
True,False,True,False,True,False,3.0,19,False,False,True,False,True,False
True,False,True,False,False,False,2.0,14,False,False,False,False,False,False
True,False,True,False,False,False,2.0,18,False,True,True,True,False,False
True,True,True,False,False,False,2.0,16,False,False,False,False,False,False
False,False,False,False,False,False,2.0,4,False,False,False,False,False,False
True,True,True,False,False,False,2.0,30,False,False,False,False,False,False
